,title,description
78,"[차이나Biz] <b>코로나</b>로 숨고른 中 명품족, 올해 ‘글로벌 큰손’ 복귀 전망",‘제로 <b>코로나</b>’ 정책과 경기 침체로 인해 쇼핑 환경이 악화되고 지갑이 앏아진 탓이다. 그러나 당장... 작년 중국 명품 시장의 역성장은 제로 <b>코로나</b> 정책의 영향이 크다는 것이 회사 측 설명이다. 작년부터 국경이... 
79,‘<b>코로나</b>19’ 고양시 영유아 화이자백신 접종시작,"고양특례시가 오는 13일부터 생후6개월~4세 영유아를 대상으로 <b>코로나</b>19 화이자백신 예방 접종을 시작한다.... 접종 장소는 고양시 지정 위탁의료기관에서 가능하며, 지정 위탁의료기관은 <b>코로나</b>19예방 접종 누리집... "
80,인천 966명 <b>코로나</b>19 확진…감염자 1명 치료 중 사망,인천시는 지난 7일 발생한 신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19) 확진자 수가 966명으로 집계됐다고 8일 밝혔다. 또 감염자 1명이 치료 중 숨져 누적 사망자 수는 1천854명으로 늘었다. 인천의 일일 확진자... 
81,<b>코로나</b> 지원금 부정수급 많았다…매출 낮추고 부정 수령,특히 <b>코로나</b>19 소상공인 지원금 부정수급 상담은 &apos;21년(39건) 대비 5배 가까이 증가한 것으로 나타났다. 주로 방역지원금 및 손실보상금 부정수급시 신고 방법에 대한 상담이 많았는데 폐업신고를 하지 않고... 
82,경북 <b>코로나</b>19 신규 확진자 959명…사망자 2명,경북 지역에서 <b>코로나</b>19 신규 확진자가 959명 발생했다. 경상북도는 8일 0시 기준 23개 시·군에서 <b>코로나</b>19 확진자가 959명 발생했다고 밝혔다. 확진자 모두 국내 감염 사례로 해외 유입 사례는 없었다. 지역의... 
83,<b>코로나</b> 특수 사라져 제주 골프장 찾는 발길 &apos;뚝&apos;,<b>코로나</b>19로 해외여행을 꺼리면서 골퍼들이 대거 제주 골프장으로 몰렸기 때문이다. 골프장업계는 <b>코로나</b>19 방역 상황이 대폭 해제된 최근 들어 동남아시아와 일본 등 해외 항공편 노선 운항이 재개돼 해외로... 
84,"SK바이오사이언스, <b>코로나</b> 특수 끝났다...지난해 매출 &apos;반토막&apos;","반토막 난 실적의 배경은 ‘<b>코로나</b>19 종식’이다. 2021년 SK바이오사이언스는 아스트라제네카 <b>코로나</b>19 백신 위탁생산(CMO) 계약, 노바백스 <b>코로나</b>19 백신 위탁개발생산(CDMO) 계약 수주로 창사 이래 최대 실적을 냈다.... "
85,"대구 989명 <b>코로나</b> 신규 확진, 사망 2명",대구지역에서는 모두 989명의 <b>코로나</b>19 신규 확진자가 발생했다. 질병관리청 발표 8일 오전 0시 현재 대구에서 발생한 <b>코로나</b>19 신규 확진환자는 지역감염 982명과 해외유입 7명 등 모두 989명으로 총 확진자... 
86,<b>코로나</b> 신규 확진자 1만6120명… 위중증 239명·사망 10명,질병관리청 중앙방역대책본부는 7일 0시 기준 신종 <b>코로나</b>바이러스 감염증 신규 확진자가 1만6120명... 해외에서 입국해 확진된 <b>코로나</b>19 감염자는 29명이다. 이중 6명은 중국발 입국자다. 입원 치료를... 
87,질병청장 &quot;<b>코로나</b>19 백신 정기접종 계획…中 비자제한 조기 해제 검토&quot;,"정부가 <b>코로나</b>19 백신 접종을 독감 접종처럼 정기적으로 받도록 하는 계획을 올해 안에 마련하겠다고... 지영미 질병관리청장은 7일 질병청에서 기자간담회를 열고 &quot;<b>코로나</b>19는 아마 우리 곁에서 아주 오랫동안, 어쩌면... "
88,"&apos;<b>코로나</b>19 급성장&apos; 줌, 1300명 감원 실시…&quot;실수 저질렀다&quot;",<b>코로나</b>19 팬데믹으로 급성장했던 화상회의 플랫폼 줌(Zoom)이 직원 1300명을 감원하기로 했다. 아마존·알파벳 등을 포함한 미국 테크 기업의 &apos;감원 칼바람&apos;이 멈추지 않는 모양새다. 7일(현지시간) 로이터통신에 따르면... 
89,&apos;<b>코로나</b>19 수혜 기업&apos; 줌도 감원 대열 합류…1300명 해고,줌은 대표적인 <b>코로나</b>19 수혜 기업으로 꼽힌다. <b>코로나</b>19로 재택·원격근무가 확산하면서 화상회의 수요가 늘었기 때문이다. 이 때문에 줌의 직원은 최근 3년 새(2019년 7월~2022년 10월) 3.7배 늘어났다. <b>코로나</b>19가... 
90,"“<b>코로나</b>로 떼돈 벌어 송중기까지 썼는데” 반토막 위기, 어쩌나","“진단키트로 3조 벌었다, 근데 이젠 끝났다?” <b>코로나</b> 호황에 매출이 급격히 늘어난 진단키트 업체들의... 진단기기 업체 에스디바이오센서(이하 에스디바이오)는 <b>코로나</b> 특수로 큰돈을 벌었다. 지난 2021년 매출... "
91,대만 <b>코로나</b> 신규 2만4240명·총 973만3094명...54명 숨져,"오미크론 변이와 하위변이를 중심으로 <b>코로나</b>19가 퍼지는 대만에서 8일 신규환자가... 중앙통신과 연합보(聯合報), 중국시보(中國時報) 등에 따르면 <b>코로나</b>19 대책본부인 중앙유행병... "
92,"정읍시, 행안부 권고 따라 &apos;<b>코로나</b>19 재난문자&apos; 발송 중단",전북 정읍시에서 매일 반복적으로 발송하던 ‘<b>코로나</b>19 신규 확진자 통계 재난안전문자’ 발송을 7일부로... 고려해 <b>코로나</b>19 확진 재난안전문자 발송을 중단키로 했다. 따라서 앞으로는 방역조치 관련 사항이나 특이사항... 
93,"질병청장 &quot;<b>코로나</b>, 연 1회 접종으로 올해 안에 전환 추진&quot;","<b>코로나</b> 사태가 안정되면서 올해 안에 완전한 일상 회복이 가능해질 것 같습니다. 방역당국은 <b>코로나</b>도 독감처럼 1년에 한번만 백신을 맞는 방식으로 전환하고, 중국에 대한 입국 제한 조치도 더 빨리 해제하는 방안을... "
94,"1월 국제선 항공, <b>코로나</b>19 이전 60% 회복했다",올해 1월 국제선 항공이 <b>코로나</b>19 이전의 60% 수준까지 회복한 것으로 나타났다. 국토교통부은 지난해 10월 말부터 일본·동남아 등 국제 항공 운항노선이 대폭 확대되면서 지난 1월 국제선 운항편수가 <b>코로나</b>19 발생... 
95,"전남도, <b>코로나</b> 후속대책 추진 집중…법·제도 개선 건의",전라남도는 <b>코로나</b>19 후속 대책과 법·제도 개선에 집중할 계획이라고 8일 밝혔다. 지난 2020년 2월6일... 전남은 <b>코로나</b> 취약계층인 노인 인구 비중이 24.7%로 전국에서 가장 높지만 도민의 적극적인 방역 참여에 힘입어... 
96,정기석 &quot;<b>코로나</b> 고위험군 40%는 면역 부족…접종해야&quot;,정기석 <b>코로나</b>19 특별대응단장 겸 국가감염병 위기대응 자문위원회 위원장은 고위험군에 속하는 고령층의... 정 단장은 6일 오전 정부서울청사에서 정례 브리핑을 열고 &quot;여전히 고위험군의 40%는 <b>코로나</b>19에 대한... 
97,5월쯤 <b>코로나</b>19 등급 낮출 듯...&quot;정기접종으로 간다&quot;,"정부가 5월쯤 <b>코로나</b>19의 감염병 등급을 낮출 것으로 보입니다. <b>코로나</b>19 예방접종은 1년에 한두 차례 정기접종의 형태로 갈 예정입니다. 취재기자 연결합니다. 장아영 기자! 길고 긴 <b>코로나</b>19의 터널, 이제 끝이 보이는 것... "
98,<b>코로나</b> 이전 매출 회복한 백화점…소비침체에도 &apos;날았다&apos;,"<b>코로나</b>19 이전 실적을 회복했다. 롯데쇼핑(023530)은 지난해 백화점 매출 3조 2320억원, 영업이익 4980억원을 기록하며 전년동기대비 각각 11.9%, 42.9% 증가했다고 8일 공시했다. 백화점 매출액이 3조원을 넘은 것은 <b>코로나</b>... "
99,"<b>코로나</b> 3년, 전남지역 누적 99만 명 확진",지난해 4월 <b>코로나</b>19 대응을 위해 목포아동병원 현장을 방문한 김영록 지사. 전남도 제공. 전남지역에선 지난 2020년 2월 6일 도내 <b>코로나</b>19 첫 환자(국내 16번째)가 발생한 이후 3년 만에 누적 확진자가 99만 명을 기록했다... 
100,“중국 <b>코로나</b> 안정세… 단기비자 제한 해제 검토”,"중국 <b>코로나</b>19 유행 양상이 진정돼 중국발 확진자 유입 규모는 크게 줄어들고 있다. 8일 박민수... 중국발 단기 체류자 양성률은 중국 내 <b>코로나</b>19 유행이 확산하자 한때 30%대까지 치솟았지만, 입국 전 <b>코로나</b>19 검사... "
101,실내마스크 해제에도 <b>코로나</b> 감소세 뚜렷… 신규 확진 1만6120명,<b>코로나</b>19 유행이 감소세를 이어가고 있는 가운데 7일 1만6000여명의 신규 확진자가 나왔다. 질병관리청 중앙방역대책본부에 따르면 이날 0시 기준 <b>코로나</b>19 신규 확진자는 1만6120명으로 집계됐다.... 
102,질병청장 &quot;中 비자제한 조기해제 검토…<b>코로나</b> 정기접종 추진&quot;,내 <b>코로나</b>19 유행 상황이 안정·감소세로 돌아섰다고 판단한다”며 “중국발 입국자 검사 의무를 당초 예정대로 이달 말까지 유지하되 단기비자 발급제한 조치는 조기 해제를 검토하고 있다”고 밝혔다. 또 “<b>코로나</b>19... 
103,<b>코로나</b> 치료제 &apos;이런&apos; 부작용 있었다,"대유행이 한풀 꺾인 분위기이나 고위험군 환자들에게 <b>코로나</b>19는 여전히 적극적으로 약을 사용해 치료해야 하는 위중한 병이다. 대개 여러 종류의 감기약, 해열진통제 등을 함께 사용해 대증치료를 하지만, <b>코로나</b>19... "
104,"일본정부, 올 가을 전국민에 <b>코로나</b> 백신 접종 검토",기사내용 요약 중증화 위험 높은 노인은 조기 접종 검토 <b>코로나</b>19 백신의 다음 접종에 대해 일본 후생노동성... 일본에서 <b>코로나</b>19 백신은 현재 무료로 받을 수 있는 &apos;임시접종&apos;으로 자리매김하고 있으며 3월 말 기한을... 
105,"전남도, <b>코로나</b>19 안정세 후속대책 제도 개선 나서",전라남도가 <b>코로나</b>19 누적 확진자가 99만 명을 기록한 가운데 7차 유행이 안정되면서 앞으로 후속 대책과 법 제도 개선에 나섰다. 지난해 <b>코로나</b>19 대응 상황을 살피기 위해 목포아동병원을 방문한 김영록 지사 [사진... 
106,"전남도, <b>코로나</b> 첫 환자 발생 이후 3년…안정 상황",김영록 전남도지사 전라남도는 도내 <b>코로나</b>19 첫 환자(국내 16번째)가 지난 2020년 2월 6일 발생한 이후 3년... 전남도에 따르면 <b>코로나</b>19는 2020년 1월 20일 국내 첫 확진자 발생 후 수도권을 중심으로 1차 유행이 시작됐으며... 
107,"방역당국 &quot;<b>코로나</b>백신 정례접종, 변이예측·백신개발 보며 검토&quot;",방역 당국이 <b>코로나</b>19 백신 정례접종 도입을 검토할 때 변이 예측과 백신 개발상황 등을 고려하겠다고 밝혔습니다. 임숙영 중앙방역대책본부 상황총괄단장은 정례접종이 추진되기 위해서는 변이에 대한 예측이 가능해야... 
108,"가평군, 영유아 <b>코로나</b> 백신 접종 시작…15일부터","경기 가평군은 신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19) 유행이 지속됨에 따라 접종 대상을 영유아로 확대한다고 7일 밝혔다. 군은 생후 6개월에서 만 4세 영유아를 대상으로 8주(56일) 간격, 3회에 걸쳐 <b>코로나</b>19... "
109,"다이이찌산쿄, 日 최초 <b>코로나</b>19 mRNA 백신 공장 건설","바이오텍에 <b>코로나</b>19 mRNA 공장을 건설 중이라고 보도했다. 다이이찌산쿄 키타모토 공장은 일본 최초의 mRNA <b>코로나</b>19 백신 공장으로, 2024년까지 년간 2000만 도스의 생산 용량을 갖출 것으로 보인다. 해당 mRNA... "
110,질병청장 &quot;올해는 비상 끝내고 일상전환&quot;…<b>코로나</b> 정기접종 추진(종합),지영미 질병관리청장은 7일 &quot;올해는 <b>코로나</b>19 비상단계를 끝내고 일상으로 전환하는 원년&quot;이라며 정기적인 백신 예방접종 계획을 마련하겠다고 밝혔다. 지 청장은 중국발 입국자 <b>코로나</b> 검사 의무는 당초 예정대로 이달... 
111,"가평군, <b>코로나</b>19 영유아 백신 접종 15일부터 시작",경기 가평군은 <b>코로나</b>19 겨울철 재유행 지속과 신규 변이 출현에 따라 예방접종 대상을 영유아까지... 가평군 관계자는 “17세 이하 <b>코로나</b>19 입원환자 중 0~4세 영유아 비중이 51%를 차지해 치명률 높은 상황”이라며... 
112,당국 &quot;<b>코로나</b> 백신접종 정례화 검토… 전문가 협의 중&quot;,방역당국이 <b>코로나</b>19 백신접종 정례화 추진을 검토 중인 것으로 나타났다. 임숙영 질병관리청 중앙방역대책본부(방대본) 상황총괄단장은 8일 브리핑에서 “연 1회 또는 고위험군의 경우에는 연 2회의 <b>코로나</b>19 백신접종을... 
113,"해남군, 영유아 <b>코로나</b>19 예방접종 오는 13일부터 시작","8주 간격 3회 접종 ▲ 해남군 제공 전남 해남군이 영유아를 대상으로 <b>코로나</b>19 감염 예방 백신 접종을... 영유아 기초접종은 영유아용 화이자 백신으로 8주(56일) 간격으로 3회에 걸쳐 시행되며, <b>코로나</b>19 예방접종과 다른... "
114,"&quot;<b>코로나</b> 이전 실적 회복&quot; 롯데쇼핑, 2022년 영업익 전년 比 89.9%↑","특히 백화점은 <b>코로나</b> 이전 매출과 영업이익을 회복하는 등 안정적으로 사업을 키워나가는 모습이다. 8일... 백화점 매출액이 3조를 넘은 것은 <b>코로나</b> 이전인 2019년 이후 3년만으로, 매출액과 영업이익 모두 <b>코로나</b>... "
115,"경기, <b>코로나</b>19 신규 확진 4253명…사망 3명",경기도내 <b>코로나</b>19 신규 확진자가 4253명으로 집계됐다. 일주일 전인 지난달 31일 4735명보다 482명 줄어든 수치다. 경기도에 따르면 8일 0시 기준 도내 <b>코로나</b>19 누적 확진자는 819만3437명이다.... 
